217
0,22.7812,11.3315,7.87867,20.8661,14.638,17.4104,7.50632,7.44379,6.82976,6.48059,7.92673,30.5128,27.6535,32.5736,28.0855,30.5795,33.6371,28.7603,31.7104,27.2448,29.7534,24.8939,24.1518,17.3749,18.1964,19.8518,15.2385,16.3366,23.4087,20.0752,19.0718,21.0674,20.6251,22.2858,20.6884,10.9266,12.9593,10.2579,10.5096,8.02591,13.0948,9.89579,12.8485,10.9739,17.1699,11.0218,11.6266,19.0024,20.4552,20.3652,18.8347,20.5675,19.4918,21.8069,21.566,20.679,20.8015,22.3497,22.6793,19.1428,16.9552,18.2214,18.5715,18.3491,18.8204,17.6667,18.8669,18.5265,18.2916,18.9726,19.1526,15.6557,17.6282,19.5274,16.047,20.8936,15.024,20.5475,17.1935,20.5382,21.7509,21.53,17.4297,13.2845,17.208,18.3498,16.15,17.4412,12.9386,12.9072,14.2292,18.0332,12.8677,11.6028,18.9494,18.9494,17.4182,18.2745,16.3029,16.0814,16.0136,16.9222,16.1766,15.8429,18.6235,19.1005,16.1581,16.4809,20.5109,15.1978,25.52,25.7507,16.4362,21.6404,21.8217,24.9735,21.4094,27.7557,26.1342,16.8147,10.8724,11.3688,9.49197,10.919,8.98051,9.5228,11.0282,10.0311,8.95524,8.17908,8.71794,10.8343,18.4494,18.1694,15.72,13.9242,13.2723,15.8174,15.2989,16.1088,17.5276,14.6064,17.6966,18.3026,29.4082,22.8692,21.2771,11.7735,26.7162,10.4494,14.8152,14.8389,19.0832,8.48658,17.0453,28.5813,16.5462,16.5449,15.5281,16.1622,13.2371,14.3446,13.0612,12.0182,16.6344,16.8421,16.8126,18.1548,21.7609,16.0026,14.9315,16.1238,14.4067,16.2852,10.6922,19.6205,18.0501,16.696,15.7075,12.7747,16.8854,32.9601,23.1877,12.5199,17.9534,19.6535,20.9291,15.057,25.0489,19.5561,20.8794,16.0698,20.0556,24.7126,30.0429,31.6813,21.2267,28.0832,25.1854,23.0499,20.9904,19.6052,21.6398,18.8394,17.7276,24.8097,21.4178,14.961,21.4241,19.9237,22.1812,23.8109,23.8226,15.3192,29.6576,21.6538
22.7812,0,29.3536,27.9165,24.4709,35.2512,36.679,25.3139,23.0947,31.5305,17.8343,20.6865,32.971,34.4998,32.3404,36.6859,32.9955,33.9294,34.6935,35.9088,36.4629,33.5795,33.328,37.4353,6.83729,6.88357,7.04717,6.53474,7.74488,7.98192,7.35183,10.5245,7.32235,7.87204,7.28748,7.70276,12.8305,18.0251,14.9586,17.0837,10.3353,14.799,16.8683,20.0774,11.9187,24.97,19.0186,15.4153,10.2827,11.6347,10.3928,13.2837,11.0982,13.0259,11.7252,13.2924,11.6138,12.1363,16.2304,13.3787,35.6877,37.9228,40.4494,37.238,35.5064,33.597,36.5955,38.521,41.7163,37.9863,39.5397,36.1046,8.63102,7.82399,6.87391,10.2995,7.70018,27.536,8.86458,9.16257,8.29476,10.4024,9.75429,8.9875,18.3253,16.0286,12.427,9.83412,16.9348,14.4037,11.6186,15.8856,15.9862,11.8596,16.8198,15.3745,15.3745,43.2275,42.439,33.3335,31.3228,35.8645,33.9792,36.0614,31.2817,44.1353,43.9432,32.0339,32.9644,15.8267,15.1496,16.172,14.2482,18.8876,15.1329,16.3879,13.4483,11.3802,22.8986,15.2768,10.8776,23.5115,25.361,26.8136,25.9349,23.1351,25.6711,24.0463,26.9112,20.5496,19.7605,23.6347,25.8333,20.8152,21.1179,21.5645,19.3463,23.5648,26.2322,30.1354,27.1741,28.3225,21.816,19.9839,20.236,16.8572,14.467,10.6316,8.75328,8.3244,9.74156,31.8626,14.4912,17.1833,14.5686,32.7289,16.1507,16.4508,13.5506,15.8938,15.7797,16.9743,16.4073,16.4706,18.5889,14.5668,14.0019,14.2855,10.6879,12.5139,8.75727,8.7295,9.45129,9.6875,11.1095,9.30201,9.93401,13.1324,8.29992,10.6712,8.58314,19.7989,37.3595,27.1909,10.9573,22.2851,24.933,23.245,14.1175,26.3653,29.2807,22.9012,17.4766,25.9448,26.8673,31.1276,33.0019,23.7595,29.823,27.1821,25.5974,22.5517,18.0159,19.5766,22.1042,10.2718,21.6076,15.0805,19.447,19.7402,20.9621,16.7604,17.6988,8.55735,14.9554,29.0339,14.0332
11.3315,29.3536,0,7.54387,26.3338,8.31358,6.06425,10.2375,10.2051,7.64871,9.28432,13.7602,29.4754,28.3581,31.4975,28.1563,29.6579,30.8646,28.7012,29.8638,26.3183,28.4369,29.2125,26.4013,21.471,22.6007,24.0714,21.3936,20.4764,28.654,24.7886,23.9572,25.266,24.9546,28.4509,25.9656,16.4501,11.8231,11.282,9.53849,14.3558,23.366,9.54982,11.6623,21.7399,14.5001,10.8071,13.9844,23.5049,24.8683,25.2075,24.5778,25.2824,24.8132,27.358,28.0431,27.7604,25.7837,28.3856,29.1019,16.301,14.4814,15.0647,16.0042,16.9187,17.539,14.9312,16.5911,14.6348,15.8507,16.8894,16.083,19.023,21.6695,22.9362,21.4587,27.0546,18.6357,27.3229,21.308,24.9324,29.681,28.0715,21.9104,16.6332,20.8675,27.0969,27.2141,21.4455,21.9964,23.9473,24.1394,24.2476,20.9686,19.9596,23.8885,23.8885,12.3147,13.0227,15.3312,15.0085,14.0659,15.6418,14.4026,14.1398,12.7745,13.293,15.6735,15.867,24.118,18.0328,30.5588,32.1802,18.8326,26.4352,26.2081,30.3963,26.8171,32.6327,31.7545,21.6723,13.8887,14.6409,12.1195,14.0481,12.8117,12.384,15.9442,12.6598,13.4407,14.8077,12.7807,13.3498,20.8858,19.9649,18.5599,15.2775,14.5145,18.6704,17.1718,18.8149,19.3191,17.436,21.2712,21.0567,35.8857,27.5489,30.3318,14.9631,40.7166,12.0588,15.0409,18.7513,26.2972,11.3335,16.1126,33.4806,23.6456,24.9678,23.1067,23.678,20.2154,19.2761,20.6196,16.8821,23.7584,23.8651,24.1633,23.5161,26.9572,21.0451,20.8665,21.6233,20.4424,21.6531,15.5694,25.8297,23.5682,22.9719,22.8702,17.7117,16.7016,18.7313,19.1235,18.8133,16.606,18.0961,20.4916,16.9589,19.6962,14.9142,19.607,19.0126,26.8594,25.4265,23.5871,26.5763,19.5699,21.5935,27.2206,20.409,24.3372,20.6499,21.4461,21.7841,24.7278,29.7065,26.7823,18.3444,26.8265,25.0594,27.9411,28.6063,27.8928,20.2948,35.4571,28.4418
7.87867,27.9165,7.54387,0,26.1166,12.0855,13.8059,8.29174,8.11205,6.51677,7.87804,11.9108,31.5151,33.0286,32.0264,33.5785,32.4864,31.9259,33.447,31.8414,33.0184,30.8494,28.9483,27.7938,19.4748,20.79,22.456,19.6409,19.1699,27.3553,24.3606,23.2119,23.721,23.5985,26.7085,24.8454,11.6632,11.9451,10.018,10.3151,8.08902,13.3664,11.7071,12.9967,10.9913,15.6202,10.6545,13.0348,20.7635,22.5581,23.1443,23.2631,22.7538,23.446,24.9317,25.9921,25.5171,24.3043,26.899,27.7261,23.2062,20.0713,22.4706,21.2778,21.291,23.5265,20.3226,23.0453,22.7667,21.861,23.5533,23.7803,18.6356,21.6628,22.3364,19.5589,24.1551,19.5516,24.2016,20.9318,23.4307,26.3901,26.2501,20.8429,12.9564,15.6662,14.3279,11.6722,12.3278,12.8294,11.9277,11.5314,12.8407,10.4691,10.01,15.4879,15.4879,21.8335,22.1692,19.7296,18.1673,18.8371,19.9761,19.7604,18.0794,24.3576,24.3839,20.0687,20.4014,24.9879,19.6001,25.8546,31.6806,19.5337,26.2991,17.9565,25.7186,25.1022,32.5118,27.9787,21.1239,12.5472,13.5067,10.6514,13.1202,10.7266,11.5346,14.7017,11.2362,11.4876,10.8316,10.6623,12.3665,22.0159,21.3482,19.3813,16.3964,15.1249,18.6034,17.7688,18.9951,19.8413,19.3711,21.6815,21.9418,34.6838,24.6873,26.4665,12.5618,32.789,11.9862,13.4961,15.9501,24.8975,11.4261,15.7324,28.7445,20.4549,21.4706,19.5481,20.1793,17.6988,16.3923,17.0371,14.4065,21.184,22.0596,21.672,14.4449,24.5536,18.6541,18.781,20.2443,18.006,20.2938,13.9038,24.0856,21.5226,21.7381,20.7766,16.0624,18.8571,31.3772,24.4457,11.7978,18.6183,20.5335,20.8605,13.9719,24.4694,20.6358,22.576,16.4853,17.6652,22.4446,25.3622,28.2747,16.7678,24.5166,22.8184,20.3232,19.2601,17.2581,18.8223,19.2645,22.6908,28.3261,26.9943,16.5337,24.2436,22.249,28.2158,26.8702,26.1738,16.662,33.4029,25.5793
20.8661,24.4709,26.3338,26.1166,0,30.4812,32.3856,20.4861,25.4223,24.697,23.1665,26.369,19.1478,19.3801,19.3989,20.2892,19.6297,19.7144,20.366,17.4896,22.6984,19.8962,15.844,19.4226,20.5081,20.419,21.9022,22.0109,22.7952,25.5566,25.4399,26.2367,18.696,19.9926,23.7249,23.7744,12.541,14.4885,12.7686,16.1966,11.2281,13.5958,14.0581,16.7284,11.6822,18.2129,16.1317,10.4649,14.2255,15.3376,17.4305,17.6635,14.096,18.693,14.6184,16.1402,14.0381,19.3807,21.2802,18.4808,26.4173,22.734,23.5757,22.7961,22.8483,24.2621,21.9868,24.9248,24.9216,24.7609,24.4428,27.4104,18.971,20.1531,17.4173,15.3998,13.5637,20.1044,15.2515,18.0008,14.3483,13.4163,16.7275,19.8988,13.4761,14.6272,14.6726,10.7673,13.9236,11.3995,13.3051,12.8792,15.4596,10.8156,14.9497,17.2889,17.2889,24.1877,24.2275,19.932,18.6087,19.7973,19.2722,20.3179,21.9497,29.9429,29.7395,21.9546,21.4152,37.0468,37.9555,37.5768,37.4197,35.0338,34.8982,32.5217,31.6476,27.7067,44.9651,22.1738,33.655,15.3879,12.6581,10.485,17.1242,12.0825,11.8671,16.7806,13.9112,12.8836,10.3482,13.9207,17.6612,26.7918,26.697,15.4129,23.4343,21.0186,21.6852,18.169,24.6045,23.0999,30.8511,25.9341,20.2429,34.7231,15.0806,14.1626,30.8981,5.80944,32.6646,22.9272,21.1353,15.6649,31.829,23.0544,21.7726,18.6226,16.5247,16.4065,16.3756,14.9082,19.6666,19.1086,21.7827,20.4085,21.1505,17.806,14.027,20.9584,23.5396,20.7191,20.1791,22.8371,23.4001,21.441,25.333,21.8098,22.5837,20.4884,21.3353,16.332,23.6531,19.2766,12.0284,16.9528,16.9054,15.4266,16.0099,17.6201,21.9875,15.9961,12.5443,16.5865,14.5713,17.5813,24.7515,15.9598,15.6498,18.8286,17.0197,14.7941,12.7739,13.3037,14.6847,24.9743,20.0854,21.7901,18.4222,14.82,18.6562,18.8521,14.9485,17.985,19.1963,18.1218,16.0727
14.638,35.2512,8.31358,12.0855,30.4812,0,14.7741,10.2618,15.5253,10.207,10.0599,17.9356,29.4699,28.2524,31.747,27.4423,29.7377,29.0265,28.1296,32.6054,25.616,28.6153,28.7511,24.5892,22.9711,27.4719,29.1494,25.3352,24.3268,35.1455,31.266,29.6023,29.8448,28.767,33.8459,31.2848,13.179,11.7788,12.0048,9.44231,11.9593,19.3476,9.93871,12.3061,18.2709,14.9193,12.9326,12.6412,23.7823,25.9005,26.1664,25.9833,24.8002,27.6875,27.02,30.6574,28.2788,29.4834,30.9756,32.2808,22.4947,19.9935,21.205,21.1789,22.7315,24.1988,21.1607,22.5157,20.9672,22.5661,22.9252,22.1281,21.591,25.4938,25.8366,21.7311,27.6789,19.7484,28.211,24.6987,27.2616,28.3947,28.6994,25.206,14.5293,26.8413,24.4528,19.772,19.5281,16.5054,19.6404,15.5559,23.2239,15.3186,12.4093,28.3571,28.3571,16.8015,16.9174,19.5454,18.6916,17.2771,18.8901,17.911,18.0693,16.3869,17.125,20.0036,20.1179,33.8177,28.4209,38.8225,40.3315,28.3805,35.0732,33.0103,39.4304,33.5139,41.0813,37.9918,30.0586,16.9206,17.2104,12.3465,17.8875,14.7269,14.9135,20.3471,15.3254,15.028,15.2387,14.8318,16.9946,27.0713,26.0253,20.4025,19.3464,16.4335,20.2649,19.5909,21.3632,22.2929,23.9461,25.747,24.9099,42.7999,30.5245,32.3723,16.88,40.6336,15.8658,15.4226,18.3724,26.1106,9.99435,17.6771,40.5628,27.9733,26.6158,25.4904,25.9972,20.8746,26.2498,23.5511,22.5792,29.1192,29.8349,28.7465,31.2744,31.4518,25.905,22.9999,24.7179,24.2416,24.4175,17.6489,31.1469,27.6339,25.5469,25.3156,19.9448,17.2738,28.332,23.9275,13.9354,15.2667,17.5542,18.7818,14.805,23.7176,18.6072,20.313,16.375,18.655,23.902,24.6756,22.9122,16.84,24.0583,20.3637,22.0011,17.32,21.9116,23.0605,16.1684,30.0511,33.1165,31.8055,24.054,28.3373,25.4424,31.8922,29.8096,30.9415,27.3013,39.1121,29.4804
17.4104,36.679,6.06425,13.8059,32.3856,14.7741,0,15.9432,17.8281,13.8929,12.4658,20.0374,35.1715,33.8428,37.1772,33.659,34.9975,37.0121,33.5753,36.6838,31.455,34.5295,34.5938,31.3785,25.8729,26.3547,29.8893,25.8604,25.9076,35.7526,31.7585,30.5403,30.7517,30.9882,34.8686,31.9583,14.6113,10.3969,8.86839,7.97035,13.8019,22.0748,7.68726,9.58995,18.2343,10.92,8.6888,11.3357,27.7413,29.2901,29.5571,27.6453,29.6913,29.5554,31.3231,33.7329,32.3534,31.8586,34.1841,35.3511,19.0977,17.2071,17.9723,17.7761,19.7616,20.7396,17.2161,19.0429,17.2306,18.5389,19.5662,19.0054,20.5422,25.2791,24.5858,25.3128,29.7339,21.4272,31.7436,24.7638,28.3961,33.221,31.3814,24.3985,13.6938,28.2667,27.726,23.8684,23.7181,18.573,19.62,20.6634,26.0222,17.7046,16.8368,30.3816,30.3816,13.0084,13.8335,16.1193,14.8237,13.398,15.8619,14.6683,14.8039,14.2052,13.8081,17.831,17.3971,31.2658,23.8125,40.1635,40.8676,25.4059,35.0065,36.6151,40.1737,33.7647,42.1978,39.076,27.9296,18.8251,18.1578,15.2506,19.4356,16.6862,15.0501,21.4117,16.7356,17.4033,18.3378,17.1335,18.9857,26.7219,25.2277,20.6805,18.2931,16.8095,20.7949,19.4421,22.9002,24.1026,23.1429,27.0233,24.5473,43.8314,34.2138,34.2824,17.7998,46.872,12.9518,20.8168,22.9492,33.2014,13.984,23.8491,42.2389,29.6339,29.3516,27.7255,28.2517,22.9995,26.711,26.0524,23.5387,30.2503,30.8397,30.9149,32.5255,33.9518,26.0087,24.3958,26.7312,26.3378,25.9638,18.9583,32.8152,30.7095,26.455,26.186,20.5029,13.9132,24.1772,21.8284,15.0157,13.9429,15.7414,16.3173,12.758,20.0591,17.3185,15.7528,15.0966,22.2458,21.5399,22.876,27.8894,22.2476,22.5116,26.2313,16.1582,19.5799,22.5632,23.951,17.5331,31.2017,34.9693,33.4629,25.0977,31.302,29.462,33.3191,32.832,33.0666,27.3855,39.6339,32.6097
7.50632,25.3139,10.2375,8.29174,20.4861,10.2618,15.9432,0,5.395,7.6739,7.46059,7.28442,31.7512,32.2924,32.1042,33.247,32.3976,32.1532,32.6954,32.2411,32.0946,30.7541,35.2603,35.8051,18.9315,22.7965,23.2159,20.7744,19.298,28.7606,26.0949,24.4938,24.8579,23.0657,27.7886,26.1428,9.02028,13.0552,8.17187,10.6901,7.41421,10.5673,10.0216,12.9609,8.80758,13.272,10.6749,9.86972,20.1481,22.022,21.9809,22.1877,20.5415,22.7758,22.8085,24.22,22.5,23.6978,25.3734,23.4453,23.8724,27.1296,27.8471,27.9418,25.137,24.1661,27.1689,26.1959,28.4739,25.3829,26.958,23.8136,17.2308,21.5106,20.7134,17.7346,22.2737,21.4842,22.1886,20.3871,22.4067,24.3294,24.3504,20.5365,12.6952,11.4833,10.6729,8.70038,11.2683,9.8535,10.5178,8.77347,10.4132,9.17588,8.83997,11.5425,11.5425,28.8469,28.8131,24.7547,23.3744,25.526,26.2806,25.518,23.5245,25.9572,26.8709,22.0653,24.1148,29.2873,24.9405,21.9072,27.3872,24.0061,29.5977,14.1786,21.0535,27.027,29.5896,21.2543,25.7883,15.8134,16.0403,11.2187,16.7639,11.9596,13.2393,12.511,13.1135,11.3295,11.8586,12.2813,15.4108,23.9448,25.0922,19.1789,18.3637,16.6842,20.9721,20.762,21.4449,20.0621,18.3134,20.0504,23.2995,37.2455,24.7301,26.9455,12.0075,30.9623,10.84,11.8343,13.8778,21.7996,10.4094,12.9584,23.611,19.8767,18.868,20.4238,20.9919,16.8389,12.1108,13.6485,13.1735,15.5235,15.915,20.2345,12.0645,25.2396,21.365,18.7229,20.27,19.1073,21.5637,13.8117,25.2604,21.5216,21.5388,20.7451,15.6427,17.6162,27.4936,21.2909,11.8427,16.6303,18.3458,17.8448,13.8639,20.0129,19.5469,19.7221,15.0419,17.8027,19.6099,21.1918,24.1934,14.902,20.8406,21.3346,16.7154,16.6841,14.6628,15.6134,17.3001,20.4542,25.3642,17.7992,12.9203,20.7271,17.9847,22.0464,24.677,25.858,12.817,25.333,23.6406
7.44379,23.0947,10.2051,8.11205,25.4223,15.5253,17.8281,5.395,0,9.32647,3.97284,7.62033,34.1945,35.6412,34.6575,36.9891,34.9602,34.7846,36.5317,35.3472,35.697,33.3505,32.3969,32.3167,16.706,18.664,19.7557,16.3768,16.0158,23.2213,20.6243,19.3392,21.0893,20.142,22.7771,21.2353,11.0149,14.1183,9.22618,11.4604,7.9938,12.8371,11.254,13.7338,9.45367,17.1736,11.3733,13.0411,18.8689,20.6469,20.2119,20.2112,19.9282,20.3209,21.3535,22.012,21.5475,20.9505,23.4573,23.2264,26.8769,25.0501,27.971,26.0875,25.9008,27.0024,25.041,28.1134,28.4792,26.9944,29.0974,26.6864,15.6385,18.2968,19.0739,15.9353,20.627,19.2872,20.7002,17.0332,19.6687,22.5312,22.4927,18.0568,14.1488,13.4165,11.3175,9.41053,12.8071,12.366,10.6836,11.1337,12.3511,10.9108,10.8903,13.7728,13.7728,27.9186,28.3107,24.1904,22.2444,24.4779,24.5295,25.2584,21.6588,31.0933,30.7068,25.1932,24.7946,21.7219,16.6765,19.1653,25.5128,16.3581,22.4257,11.9726,19.1137,21.8394,26.6685,22.1711,17.8913,13.2419,14.1146,11.3011,12.7741,10.6918,11.9526,13.8846,10.9506,10.0461,10.2415,9.58105,11.6339,20.3648,20.1403,17.4072,15.9128,14.2434,17.2462,17.5581,17.3641,19.3517,16.8979,19.8796,20.639,30.8051,21.5463,23.6669,10.3927,28.1184,8.76566,14.3645,12.973,21.6059,9.87928,16.1914,23.1955,18.9604,17.5947,17.5372,18.1406,14.9219,12.653,14.5608,13.5496,17.2306,17.416,19.3386,11.17,22.1106,16.5824,16.0204,17.4114,15.1738,17.2483,11.3015,20.4701,18.4273,17.7941,17.8405,13.3345,19.9506,34.3449,25.9838,12.8113,19.8441,21.9958,22.4082,14.7414,25.4238,23.3397,23.5545,17.6307,20.8681,23.9304,27.3297,29.9081,18.0851,26.2932,25.9359,21.8199,20.653,17.3674,19.0547,20.1826,18.1263,25.8995,21.0619,14.5653,22.0058,21.6246,24.3838,23.4287,22.8086,14.2556,31.0013,22.0143
6.82976,31.5305,7.64871,6.51677,24.697,10.207,13.8929,7.6739,9.32647,0,8.90256,10.5549,32.0349,33.2978,32.526,34.6439,32.9219,32.3102,34.2097,32.7009,33.3797,31.0403,32.1754,31.2957,21.8789,23.9878,25.5661,22.8187,21.5878,30.9556,27.6513,26.1099,26.3271,25.5216,30.8397,28.4993,11.27,13.0516,10.6843,11.5861,7.82952,11.1224,12.2084,13.0892,10.646,16.2346,11.8321,11.7357,22.6421,24.2648,24.094,23.6726,24.2118,24.3437,25.4333,26.6226,25.53,25.4073,27.3757,28.3466,23.9294,22.5747,25.032,23.7835,24.4236,24.3799,22.9382,25.8614,25.4091,25.1467,26.3041,23.3883,18.8373,22.8174,22.8259,20.0989,25.8049,18.2572,25.4212,21.0193,23.5113,27.2832,26.597,22.2736,12.1351,13.9507,12.6775,10.2057,10.7896,10.9187,11.3181,8.44679,11.4233,9.5209,8.52446,13.4194,13.4194,23.3022,23.9861,21.778,20.4223,21.2996,22.4748,21.8633,20.2743,26.5444,26.0894,23.0225,22.6144,29.3738,23.9104,25.4959,33.2226,24.0487,30.4088,17.8572,25.7045,28.311,32.8678,26.7476,26.3404,14.441,13.3014,10.3442,13.6994,11.4164,11.4561,15.9205,10.9453,11.4107,11.4427,10.6786,12.9648,23.0971,22.7543,17.8353,16.7073,13.9409,17.3474,16.3789,17.986,19.221,17.3842,22.1653,21.7205,38.3012,27.3007,28.8919,14.7653,36.7114,14.0998,9.38378,16.4191,25.8989,9.55818,11.3527,27.6404,24.6437,22.8401,22.1934,22.7368,17.799,16.653,20.4733,15.8445,22.2212,22.7378,25.6342,14.811,26.9515,23.0641,20.7328,21.6351,21.0367,22.2877,15.0967,27.1393,23.0552,23.0698,21.9649,17.2445,18.6388,29.9848,23.2008,12.6419,18.056,19.7777,19.5116,14.0265,23.5351,19.3449,21.6299,15.3594,15.6546,22.1926,25.0923,26.4012,16.8427,23.8316,21.9843,19.9949,18.4693,18.186,19.5304,18.3332,26.3383,28.7138,25.8391,17.0226,24.5008,19.8694,29.8794,27.4413,28.3054,18.1358,32.19,25.6433
