0 15.946 10.9541 8.77803 22.1405 9.98392 12.097 11.1787 10.2579 8.85984 11.3884 8.00368 30.612 30.7571 31.0557 31.1589 30.7756 30.7231 31.2452 29.9143 30.0137 29.6991 30.8474 31.5722 18.0399 16.8493 15.7352 17.9117 15.7651 18.3757 17.8931 15.0578 18.3767 17.2749 17.8765 20.1347 12.274 13.4431 12.3961 13.3752 10.6729 14.9315 14.5203 11.6751 13.5888 14.9427 12.0815 14.3623 21.0133 17.8722 19.0707 21.4489 19.233 18.4962 18.7175 17.7389 21.4444 18.2283 20.4611 17.9265 18.7164 18.6548 18.9797 19.9476 19.0619 18.3661 20.2226 20.2393 19.9816 19.4717 19.7743 18.1778 18.3907 20.489 20.4695 20.3636 25.4691 23.1909 22.2368 19.4862 18.9403 24.3692 22.1845 18.3073 16.473 14.9855 16.5311 15.6058 17.6472 14.0809 13.9595 16.7902 15.6729 14.4571 13.3874 16.9733 17.4525 17.3316 18.0883 16.9385 17.9211 18.7071 18.5959 18.3968 18.323 17.905 19.2971 20.5161 21.024 21.8208 18.6982 19.7068 19.7746 18.667 17.4957 19.0015 22.5017 21.4328 22.1509 20.6778 17.4821 18.0817 17.7474 16.3935 16.8927 17.0273 14.6553 16.469 16.9279 16.8868 16.3398 16.2353 19.3368 19.526 20.8244 17.0949 17.9397 19.4456 19.9928 19.6022 20.6296 15.2403 19.7406 20.0068 23.9624 25.3456 26.6463 25.4955 30.1293 25.6905 15.259 20.9727 22.9095 28.0281 18.2046 24.7214 15.5929 15.8274 14.9828 15.3189 16.3139 16.339 14.4686 15.0124 14.0502 15.2438 16.8111 17.4178 19.1279 18.4856 18.6371 21.6159 19.2087 19.9679 16.5571 21.0342 17.6804 21.4089 20.2079 16.7802 16.6383 19.5584 18.4163 15.9363 16.3551 16.5144 18.141 16.4621 16.8868 16.8664 17.9256 16.0128 22.4494 19.8615 20.7674 26.0033 18.2845 19.224 21.8557 17.0708 21.6659 16.9858 16.8722 23.0818 13.9332 23.3067 17.5307 15.6143 20.4222 22.0656 16.4897 20.8529 18.348 12.7699 19.661 18.4118
15.946 0 18.7529 15.7441 16.844 20.6993 23.1414 13.9857 14.3266 14.2506 14.972 14.5576 32.141 32.097 32.3858 31.3933 33.0694 32.1495 33.1454 30.3057 31.3819 31.5535 31.8293 31.6589 12.2846 11.0858 10.1754 8.86879 9.05973 9.36164 10.5729 10.5548 11.241 9.9803 9.73329 10.7522 17.0212 21.3911 18.0232 21.3664 15.428 19.1691 20.8085 19.2411 16.0015 20.289 17.928 18.4661 12.0335 13.1829 12.2509 15.761 12.7182 15.1701 10.7354 13.0653 14.13 13.8954 16.8941 13.2758 26.3811 26.1175 25.9823 26.9145 26.6069 24.9852 27.245 28.1511 27.6686 27.7125 27.1179 25.0937 14.9657 13.2422 14.7341 14.274 14.1077 24.4379 12.3004 13.7563 13.626 14.652 16.3986 15.0786 16.4352 12.2954 11.3636 11.5378 16.0137 14.4755 15.6591 15.8268 13.8757 13.6369 14.9636 13.4343 22.0406 22.7524 24.8049 22.1323 22.5826 23.2398 23.0929 25.0113 24.5763 24.0658 26.2597 27.0309 16.018 17.2665 14.8524 13.4406 19.5912 14.2071 16.5313 16.2503 14.0068 17.6747 15.7175 17.0951 18.3935 18.146 16.1854 17.8879 18.6721 16.7315 17.0038 14.5462 16.5109 14.4938 16.2401 16.0536 20.7201 21.7037 21.2034 19.7199 18.5929 19.0189 18.0933 18.6926 19.5693 19.3567 17.8666 19.8147 17.5661 17.0556 14.2207 26.8255 22.3236 26.924 13.8519 18.456 13.3274 25.7468 13.0168 17.9749 15.881 13.0752 15.9145 16.1385 15.1773 16.2928 14.2466 17.6771 13.8584 13.8299 14.1994 15.1777 14.1924 14.8623 13.0286 13.8068 12.3129 14.5192 14.7366 13.4137 14.0908 13.7262 14.7939 13.8165 21.3986 23.9333 23.236 18.4608 20.3239 20.0697 21.2945 22.7647 21.911 20.4436 22.5781 18.4156 25.0279 21.6371 23.8997 31.867 21.2394 21.4261 27.8783 20.4781 25.3186 20.1145 17.92 26.8777 8.61202 23.0421 13.929 15.7137 17.8358 21.4761 12.2285 17.9185 13.2568 15.8235 18.5843 14.1532
10.9541 18.7529 0 10.9908 25.5045 13.3934 8.78931 13.4704 12.181 11.2337 11.2905 11.8513 36.626 36.7865 37.0961 37.3801 37.0959 36.714 37.1973 35.6602 36.0804 35.9384 37.5459 38.0744 20.4297 21.1546 19.0211 21.0651 19.7865 22.6361 21.9269 18.9798 21.5425 21.2201 19.6691 22.8753 16.3939 16.7395 13.9753 16.2756 14.4259 18.9433 15.0994 14.6645 13.4672 16.3557 12.2476 17.0992 24.9351 23.023 22.8388 25.3321 22.8358 22.5801 23.4707 21.6934 24.7222 21.9038 25.5342 21.9641 20.5854 20.1885 20.5735 21.8937 21.6149 20.4652 22.1729 21.8604 21.6095 20.7162 22.1048 20.1098 23.0763 25.5983 25.316 23.5644 28.2722 29.6764 25.4167 23.4592 23.945 28.2533 25.7937 21.1462 17.7065 18.3382 18.8378 19.0613 21.0152 16.7301 16.6626 21.0124 18.1953 18.3881 17.0592 18.0937 19.2967 19.1487 20.7806 19.1249 21.3551 22.1592 21.6051 20.1679 19.627 19.3283 22.3426 23.6953 24.6138 25.4433 21.042 21.3123 23.7905 22.3522 19.5251 21.8999 24.457 25.2068 26.8184 23.275 19.2581 20.4104 17.7059 19.8712 20.4277 20.0269 17.1166 18.2926 18.507 17.952 19.9984 19.2318 23.9624 24.5013 25.7423 21.6545 21.8671 24.6696 24.5567 24.6868 25.5831 18.591 23.749 24.4204 28.4635 29.9175 29.9015 29.0898 34.3463 28.9498 16.3101 22.1656 22.9079 32.8975 19.3467 29.9566 19.0559 18.7485 18.5308 18.9032 19.3598 18.5284 17.7203 17.8895 17.485 18.3143 19.6431 21.1566 23.2135 22.5339 21.532 25.6232 22.8655 24.5677 19.7495 24.749 22.0734 25.0854 23.876 22.3645 17.649 20.4245 20.3063 18.5449 18.4544 17.5545 20.0859 17.2539 19.7201 19.0427 20.0997 17.6655 27.3974 20.8032 24.3545 31.3949 23.89 22.6637 28.5821 16.5096 27.5731 19.947 20.4343 28.0145 15.5721 30.4243 21.5886 15.6184 26.6699 27.994 20.5401 27.0988 23.4549 13.1314 26.3565 23.6927
8.77803 15.7441 10.9908 0 21.6199 9.8733 13.0748 10.1487 7.68591 7.819 8.9014 8.41794 31.1741 31.213 31.6898 31.4736 31.9976 31.2538 31.523 30.2804 30.6219 30.2934 31.2941 31.6395 18.1111 16.0161 15.6707 18.3685 16.8216 18.4732 17.557 15.5606 18.0116 17.8305 16.8489 19.8688 14.4791 15.8581 14.9211 16.0328 12.8946 17.6537 17.639 15.0856 16.5176 16.9526 15.6005 16.6344 22.4458 19.2797 20.3933 22.8158 20.7689 19.7149 20.7991 18.6042 22.6573 18.9386 21.5643 19.7657 19.2329 19.0776 19.2951 20.7717 19.9252 18.9361 20.5911 20.6164 20.6182 20.0798 20.6985 18.7508 19.7266 21.5887 21.4865 20.7039 25.8919 23.4991 23.2797 19.9294 20.2284 26.0108 23.039 18.435 17.2633 16.1969 16.8332 16.6292 17.3853 16.8208 16.761 18.3412 16.7489 15.9006 14.5151 18.4824 18.792 18.9501 20.6924 18.7788 19.7002 20.7426 20.7933 19.8879 19.5686 19.5038 20.6815 21.9149 18.4773 18.7279 15.9964 17.3673 16.6975 17.8449 14.9904 16.6221 19.6368 18.1809 21.6606 17.2246 16.2864 17.5678 16.9986 15.7714 16.0162 16.8869 13.7228 15.52 15.115 15.4019 15.314 15.7 21.0374 21.0072 22.0639 19.127 18.8935 20.6333 21.2051 21.3234 21.6012 18.3523 21.1038 21.5476 23.5558 24.5659 26.7668 23.2365 29.9155 24.0088 14.0738 20.0764 21.7122 26.8197 16.0181 24.3501 14.3503 15.9159 14.7201 15.0597 16.0357 15.831 13.3025 15.4708 13.0876 13.9739 16.4712 16.43 18.2649 17.5918 16.7804 21.138 18.1525 19.5976 14.2209 20.1705 17.564 20.7929 19.3313 17.0624 20.2776 22.5459 21.6767 19.0136 18.1123 18.9644 20.5836 18.542 19.778 19.0021 21.35 18.7504 23.4617 21.9145 22.7972 27.4559 20.2178 21.4521 24.3623 19.3445 23.6661 18.7826 18.6339 24.6022 15.1019 24.4544 20.2147 16.8824 21.8067 22.9769 19.3087 22.923 19.8328 14.9404 21.8623 20.0562
22.1405 16.844 25.5045 21.6199 0 23.7866 27.469 21.9954 21.5898 21.8765 22.9032 22.8886 21.4987 21.5161 21.452 20.9728 22.3226 21.4574 22.5084 20.4881 20.9471 21.3829 21.0375 21.1767 19.8289 18.1922 17.1286 18.4902 16.7055 16.5279 16.1222 16.7611 15.8548 15.1968 17.9545 17.9314 18.0637 20.9329 20.2973 21.2482 20.3254 16.2199 22.6899 19.6733 18.9442 22.7531 21.6375 19.1037 16.4891 13.856 14.4848 17.6208 15.9135 15.0531 14.4745 14.0717 15.5171 14.9801 14.7663 14.6022 23.9816 24.4012 23.638 24.1411 23.4773 22.6926 23.8295 24.9281 24.4853 25.6671 23.6295 22.7511 16.9489 15.447 18.4032 19.3312 21.3872 17.2273 17.8228 15.3421 16.2463 19.4183 19.428 19.4096 16.7027 16.5988 16.7459 15.6108 15.7423 16.4805 19.5199 16.7625 16.5438 15.0538 17.6021 16.7662 19.7622 21.1742 20.972 19.2071 18.8073 18.6301 18.626 21.4978 22.8164 22.6549 22.51 22.0255 23.3062 23.3922 23.9102 22.4027 25.1736 21.608 25.3072 23.8165 22.1573 23.9339 19.9073 25.5745 19.0593 16.8477 16.7493 18.526 18.7165 14.6646 17.1193 17.0707 18.2135 15.5157 17.7672 17.5215 17.6417 17.7988 16.5706 18.8478 19.4138 18.1525 16.8945 17.7905 16.8021 20.6088 16.0069 16.528 20.5152 20.3953 18.3687 30.5256 23.1859 30.0153 21.4187 25.7173 21.3614 27.1494 22.3771 20.1262 14.4777 12.9252 14.2204 14.167 15.2349 15.3625 15.2643 16.2363 13.6945 14.9381 14.0333 14.8075 19.0992 19.8532 19.6575 18.7383 19.922 18.8401 20.0271 18.7903 18.0856 19.4201 18.1817 19.2197 20.1408 20.1563 19.207 16.7763 18.5843 19.7557 18.1141 20.594 19.5205 18.1287 19.5456 16.6901 19.6978 19.7814 21.3586 27.429 16.943 19.378 23.3088 22.1849 20.6044 18.3404 15.9703 21.3123 17.6216 16.3928 17.9179 21.5826 13.3095 16.0328 16.0083 15.2563 15.7752 22.2402 15.7366 12.9003
9.98392 20.6993 13.3934 9.8733 23.7866 0 12.1573 14.1801 12.8638 11.5747 14.0981 11.051 28.3822 28.6413 28.8039 29.092 28.8302 28.569 28.3638 28.2189 28.106 27.4713 29.1275 29.7933 22.396 20.1393 20.244 22.9985 20.7759 22.2912 21.6903 19.8476 22.4213 21.5331 22.1708 24.464 14.4523 13.6344 15.2117 14.1196 14.5183 17.868 16.9833 13.9966 18.2443 15.8446 15.7466 16.4868 24.9627 21.7038 23.8408 25.3886 24.0335 22.686 23.4387 22.1557 25.6304 22.4968 23.5982 22.5891 18.4927 18.4548 17.6222 20.0855 18.2266 18.3736 19.8505 18.6553 19.2454 18.8911 19.1225 18.4243 23.246 24.9892 24.1892 23.744 29.5825 21.8176 27.1005 23.081 23.468 28.7195 26.3301 22.6494 18.3208 18.7085 20.2029 19.0331 19.0917 18.0765 17.4945 20.3563 19.5293 16.7834 15.4348 22.0449 17.9948 17.4209 19.025 18.1758 18.7114 19.4684 19.4926 19.6016 17.6479 17.4668 19.405 20.4931 22.5401 23.0346 20.6012 22.0028 19.554 21.7584 19.6735 21.0711 25.0423 22.4602 24.7524 22.3332 19.326 21.1191 20.0445 18.8387 19.0783 19.5022 17.0039 19.4547 18.7651 19.4221 19.0506 19.243 19.8973 19.6118 21.334 18.5196 19.9386 20.3687 21.7899 20.5052 21.8149 17.9931 20.3758 21.0066 26.5566 27.4477 30.5745 25.2342 33.1435 26.1762 17.4984 23.5067 26.1384 30.1594 21.4834 26.8484 17.1566 19.8096 17.0344 17.4086 18.4303 18.8001 17.1167 17.2649 17.2492 18.1736 19.5378 17.6282 21.4082 20.3942 20.567 24.8755 21.8943 22.7148 17.9071 23.6488 20.363 24.6148 22.4903 19.5674 18.5303 19.9275 20.3577 18.9412 17.3386 17.5963 18.7234 17.8558 18.1716 18.5498 18.8955 18.3831 22.8192 19.7318 18.1881 23.516 17.1895 17.6444 21.9195 18.8712 20.2704 16.4804 17.8108 20.7514 18.7022 24.2804 22.8655 19.2544 22.9233 21.6777 22.0028 24.0459 22.7627 17.3534 22.5176 22.1735
12.097 23.1414 8.78931 13.0748 27.469 12.1573 0 17.1504 15.6568 14.1688 14.4452 13.5669 35.8624 35.9225 36.0421 36.6984 35.9413 36.0027 36.486 34.8049 35.1942 35.053 36.787 37.2055 25.9464 24.7842 23.6397 26.2721 24.127 26.2648 26.2549 23.3819 25.7573 25.334 25.025 28.1076 16.0728 15.3099 15.7354 16.2987 14.9363 20.2762 14.8978 15.5054 16.349 14.6548 15.174 17.185 28.1221 26.2321 27.1027 29.9965 26.911 26.386 26.9704 25.6968 28.8474 26.1703 28.5344 25.3736 18.5601 18.668 18.1506 19.8249 18.9577 19.1217 20.4909 18.7729 19.1717 18.7684 19.8206 18.7796 27.2091 29.0742 29.3164 27.0575 32.5432 29.2503 29.9847 26.7077 27.8529 32.0939 30.6051 25.253 19.5547 20.3407 21.4405 21.0197 22.3631 18.5508 19.1962 22.4825 20.181 18.8888 18.0375 21.0045 18.725 17.968 20.3712 19.3678 21.0774 22.0725 21.8353 20.4976 17.8544 17.7955 21.4321 22.8652 27.7944 27.4706 23.932 25.645 25.2206 26.1355 21.7302 24.8543 28.5078 27.0319 30.5418 25.8581 21.5023 22.7732 20.8112 22.0806 22.7386 22.0858 19.5198 21.9273 21.2229 21.5527 23.0808 22.585 23.8851 24.1565 25.3883 21.6423 22.4003 24.3772 24.2975 24.8201 25.7359 18.612 24.093 24.4988 32.3148 33.3394 33.7775 30.189 35.6401 30.0347 20.0054 26.6891 27.1001 33.2193 24.0277 33.1096 21.7189 22.2898 21.3787 21.7035 22.677 21.9084 21.0025 20.5579 20.7253 21.7902 22.601 23.2364 26.7718 25.626 24.9612 29.4945 26.1529 28.2475 22.194 28.6103 25.7935 29.2276 27.8144 25.7728 18.125 19.3879 20.8324 19.2098 18.8133 17.339 20.0101 17.4821 18.7476 19.1439 19.3717 18.7732 28.5816 21.726 22.6511 30.4404 23.6613 22.0676 27.8439 16.784 27.0395 20.0099 22.4459 26.8043 19.8673 32.3105 25.5701 20.1725 28.5138 28.8193 24.152 29.602 27.32 17.0948 27.7618 26.346
11.1787 13.9857 13.4704 10.1487 21.9954 14.1801 17.1504 0 7.2773 5.96434 8.06839 8.63716 32.9268 32.8333 33.2748 32.6413 34.0405 32.9594 33.9982 30.7675 32.5169 32.1747 32.5742 32.6249 12.6111 12.7891 12.2565 14.266 12.3868 14.7517 13.5726 11.1542 15.3982 13.7555 13.506 14.8236 16.2398 19.4657 15.9623 19.0727 12.9552 17.6886 17.4966 16.1881 15.7126 18.5047 15.0821 18.0783 16.0421 14.7881 15.0962 16.5243 14.7931 15.336 15.5789 14.3996 16.71 14.9229 17.1111 14.4431 25.5202 25.5064 25.6604 26.5939 26.0182 24.7582 26.994 27.1898 27.0714 26.6066 26.407 24.443 15.4323 16.9635 16.0057 14.8555 19.6845 24.3174 17.4841 16.191 15.3598 19.4852 17.1145 13.7371 16.2522 14.7452 14.5387 14.4466 15.5816 15.5081 15.8688 15.1361 15.0012 15.3383 13.1719 16.5703 22.0183 22.2555 24.1206 22.1197 23.1755 23.9218 24.0662 24.0921 24.3906 23.991 25.4807 26.425 15.8946 18.1229 12.5825 11.8687 16.1811 13.0499 12.1367 13.3344 15.6288 18.2305 16.3684 14.8738 17.0157 17.7545 13.2001 15.2204 14.8991 15.926 14.283 12.3191 15.0145 14.9779 13.8932 14.3272 22.6787 23.0029 22.3317 20.8571 19.3909 20.1693 20.789 20.6634 21.1965 19.4474 21.7702 23.531 17.7462 19.3306 22.2027 23.3591 29.2549 25.2276 9.42957 14.2665 18.5906 28.0423 10.9612 19.4567 15.954 15.2259 15.8025 16.4232 15.9629 16.4926 14.367 17.2338 14.4306 14.3632 16.1847 16.8313 13.3195 11.899 12.062 15.4229 13.4825 13.5652 11.2227 14.0826 11.5374 14.4813 13.8803 12.6495 21.3146 23.5713 22.8103 19.2056 19.2132 20.2292 20.9703 21.2033 22.2211 20.2131 22.3797 18.7222 22.1029 24.0716 25.7269 29.1087 21.6005 23.4289 23.8679 21.2923 25.0353 21.6463 20.2322 26.7103 14.1629 23.6337 14.3091 15.9496 19.7452 21.744 13.3845 18.6017 15.3014 16.5134 18.5067 16.1597
10.2579 14.3266 12.181 7.68591 21.5898 12.8638 15.6568 7.2773 0 6.1992 6.28938 7.83178 32.4766 32.5623 32.881 32.104 33.5611 32.5097 33.2289 30.7357 31.8058 31.592 32.0856 32.1964 13.7238 13.3575 12.053 15.0789 13.2666 14.9911 14.2106 12.1033 15.3072 14.6585 13.5754 15.7421 16.1733 18.9475 15.6089 18.5156 12.8451 17.7444 18.3453 16.592 15.9526 18.2357 14.9627 18.8124 18.6668 16.1118 16.3915 18.6784 16.7788 15.988 16.9767 15.1332 18.786 15.0894 18.3715 16.281 23.8549 23.6643 23.7657 25.0414 24.4729 23.0381 24.6001 25.083 25.1827 24.3295 24.8685 22.7987 15.6959 18.1453 17.449 16.3874 22.022 24.2412 19.5637 15.8908 16.0721 21.9769 18.4671 14.2581 16.7421 14.2958 14.5968 14.2153 15.6392 16.0605 15.4215 15.5028 15.1431 14.832 12.9337 17.2695 22.0133 22.2732 23.2855 20.9673 22.3451 23.0892 23.1301 22.963 23.2137 22.8095 24.3251 25.4958 15.4844 17.1969 12.4701 13.1632 15.1696 13.837 11.7788 13.3262 16.3935 17.0578 18.1321 14.1278 16.0881 17.0547 14.6707 15.1725 15.0873 15.5133 13.4326 12.3004 14.3025 14.0327 13.1464 13.9902 21.1291 21.0908 21.6403 18.9841 17.2935 19.0644 19.7831 19.2042 19.5201 17.7007 20.043 22.2325 19.5491 20.9043 23.012 22.2728 29.1555 23.5725 9.9779 15.4383 19.0019 26.3996 12.3803 20.8868 15.3946 15.2823 15.4063 15.8851 15.5884 15.8773 13.5794 16.284 13.7512 14.2619 16.2962 16.9909 14.5198 12.9968 12.3519 17.217 14.4097 15.5369 10.9982 15.6518 13.5649 16.3508 15.4873 13.941 21.5199 24.3117 23.4895 19.7236 19.729 20.1751 21.2777 19.9585 22.0639 20.2844 22.8396 19.4399 22.1083 24.0563 24.898 29.1242 21.5091 23.1016 23.6811 21.2202 24.9768 21.1244 19.9672 26.2308 13.8294 24.2936 15.9862 15.9034 20.3717 23.0001 15.4364 20.1757 16.402 15.5825 19.9374 17.5755
8.85984 14.2506 11.2337 7.819 21.8765 11.5747 14.1688 5.96434 6.1992 0 8.18763 6.8581 31.6865 31.7069 32.1271 31.6549 32.4595 31.7682 32.607 29.8751 31.0709 30.8936 31.6976 31.9527 14.4258 13.6047 12.8065 15.6748 13.483 15.6881 14.656 12.2262 15.8218 14.7754 14.2596 16.3002 14.6163 17.2215 15.1812 17.4804 12.3532 17.0997 16.227 14.7713 15.1676 16.7622 14.254 16.6048 18.2221 16.1828 16.6066 18.9661 16.7251 16.3425 17.2008 15.6078 18.5048 15.7958 18.2784 15.9182 22.8164 22.7942 22.6123 24.029 23.2282 22.2657 24.1127 24.1539 24.1037 23.5579 23.675 21.8573 16.3608 18.4096 18.0326 16.7396 22.119 23.9731 19.4021 16.8544 16.7312 21.9303 19.1782 15.1914 16.3601 14.8008 15.2318 14.8215 16.2825 15.2958 15.8847 15.5311 15.4704 15.0908 12.7417 17.1258 20.6027 20.3843 22.2001 20.1883 21.7442 22.4885 22.2929 22.1604 22.0927 21.7691 23.1459 24.251 16.8713 18.2047 13.5707 14.1767 16.329 14.9711 12.7669 14.2495 17.3662 18.149 18.5196 16.0008 15.4435 16.3268 13.7846 14.6441 15.3223 15.6009 13.0836 12.7039 13.9476 13.8917 13.6025 13.8162 21.0896 21.3997 21.478 19.2754 18.7372 19.9474 20.3385 20.1669 20.4073 18.1868 20.8302 21.9051 19.9986 21.3851 23.8942 23.2425 29.1814 24.4622 9.60652 16.4961 20.0025 27.2225 12.259 21.2686 15.9064 15.7546 15.6961 16.2582 16.3624 16.1526 14.6185 16.6704 14.5696 14.6385 16.7635 17.1064 15.0633 13.7762 13.2956 17.4415 15.0388 15.9346 11.8208 16.3062 13.6447 16.9824 15.6026 14.0716 20.1255 22.2948 21.7241 18.4166 18.3982 18.8027 19.8671 19.7715 20.6093 19.3243 21.1368 18.413 22.4932 22.9065 24.0028 28.44 20.9354 22.109 23.1499 20.0285 24.9541 20.0542 19.679 25.8144 14.2323 24.5499 15.9296 16.4318 20.4243 22.2804 14.7353 19.9086 16.2812 16.2519 19.3171 16.8679
